record_id,Longitude,Latitude,Crop Sowing Time,Crop Harvesting Time,Yield Level (t/ha),season_days,calendar_year,ind_week,week_start,week_end,pH (1:2),EC (dS/m),OC %,Major-nutrient Avail N. (Kg/ha),Major-nutrient P(kg/ha),Major-nutrient Avail. K (kg/ha),Major-nutrient Sulphur (kg/ha),Micro-nutrientZn (ppm),Micro-nutrient Fe (ppm),Micro-nutrient Mn (ppm),Micro-nutrient Cu (ppm),Actual Residue Incorporation,N (kg/ha),P2o5 from DAP,K2o5 from MOP,Zinc Sul,FYM (in t/ha),FYM input interval (Yr),Crop Sowing Time_1,Crop Harvesting Time_1,rainfall_total_week_mm,rainfall_weekly_mean_mm_day,relative_humidity_weekly_mean_pct,solar_radiation_weekly_mean_kwh_m2_day,T_Min,T_Max,wind_speed_weekly_mean_ms
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,24,2012-06-10,2012-06-16,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.01,0.0014285714285714,14.184285714285712,26.017142857142854,28.39,46.55,4.957142857142856
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,25,2012-06-17,2012-06-23,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,19.56,2.7942857142857145,33.815714285714286,22.552857142857142,28.28,46.64,3.5814285714285714
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,26,2012-06-24,2012-06-30,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,4.819999999999999,0.6885714285714285,28.111428571428572,23.05,28.8,44.47,4.737142857142857
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,27,2012-07-01,2012-07-07,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,52.91,7.558571428571429,56.59428571428572,14.572857142857142,24.93,45.04,3.642857142857143
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,28,2012-07-08,2012-07-14,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,89.75,12.821428571428571,71.00714285714287,15.952857142857145,25.77,35.94,3.2399999999999998
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,29,2012-07-15,2012-07-21,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,23.05,3.292857142857143,57.82571428571429,18.74571428571428,26.75,41.29,3.4042857142857144
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,30,2012-07-22,2012-07-28,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,83.36000000000001,11.908571428571433,75.77,14.671428571428567,25.64,36.35,2.4185714285714286
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,31,2012-07-29,2012-08-04,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,84.92000000000002,12.131428571428572,78.64,12.574285714285711,24.63,35.05,2.3999999999999995
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,32,2012-08-05,2012-08-11,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,64.47,9.21,78.5257142857143,18.197142857142858,24.46,34.01,2.1585714285714284
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,33,2012-08-12,2012-08-18,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,53.599999999999994,7.657142857142857,83.47,19.208571428571428,24.67,33.08,2.934285714285714
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,34,2012-08-19,2012-08-25,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,167.55999999999997,23.937142857142852,90.16857142857144,11.72,24.31,31.82,2.937142857142857
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,35,2012-08-26,2012-09-01,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,39.36,5.622857142857143,87.33142857142856,16.785714285714285,24.68,32.3,2.365714285714286
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,36,2012-09-02,2012-09-08,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,30.28,4.325714285714286,86.55857142857144,18.69571428571428,23.35,31.07,2.994285714285714
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,37,2012-09-09,2012-09-15,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,54.66,7.808571428571429,88.74857142857141,15.152857142857144,23.67,32.21,2.4257142857142857
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,38,2012-09-16,2012-09-22,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,120.61,17.23,86.34571428571428,14.84142857142857,20.58,30.62,3.04
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,39,2012-09-23,2012-09-29,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.63,0.09,80.58285714285715,20.255714285714287,18.85,30.54,2.5471428571428576
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,40,2012-09-30,2012-10-06,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.04,0.0057142857142857,72.0957142857143,18.99571428571429,19.01,32.87,2.507142857142857
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,41,2012-10-07,2012-10-13,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,1.89,0.27,68.36999999999999,18.11714285714286,18.65,31.18,2.0928571428571425
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,42,2012-10-14,2012-10-20,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.01,0.0014285714285714,65.11714285714285,16.798571428571428,17.51,29.91,2.4657142857142853
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,43,2012-10-21,2012-10-27,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,2.5000000000000004,0.3571428571428572,61.30571428571428,14.915714285714284,14.2,29.24,2.5814285714285714
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,44,2012-10-28,2012-11-03,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.0,0.0,62.8657142857143,14.71,15.18,28.56,1.925714285714286
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,45,2012-11-04,2012-11-10,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.0,0.0,60.82285714285714,11.290000000000004,13.41,26.89,2.3871428571428575
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,46,2012-11-11,2012-11-17,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.0,0.0,57.37428571428571,12.188571428571429,12.43,27.56,2.292857142857143
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,47,2012-11-18,2012-11-24,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.01,0.0014285714285714,48.92,13.204285714285714,11.99,27.13,2.2128571428571426
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,48,2012-11-25,2012-12-01,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,1.16,0.1657142857142857,52.06285714285714,13.409999999999998,9.95,25.04,3.252857142857143
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,49,2012-12-02,2012-12-08,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.0,0.0,45.35428571428571,13.015714285714283,9.69,25.84,3.6285714285714286
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,50,2012-12-09,2012-12-15,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,8.82,1.26,55.432857142857145,10.161428571428573,11.76,25.29,2.6371428571428575
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,51,2012-12-16,2012-12-22,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.0,0.0,51.542857142857144,10.63857142857143,6.38,25.24,3.69
503,79.51528,28.85767,2012-06-21,2012-10-18,5.5,119,2012,52,2012-12-23,2012-12-29,7.72,0.343,1.04926,149.2736,25.9306,150.08,20.58537,1.9,58.5,31.5,5.74,0.5,141.2,55.2,30.0,20.0,20,3,173,292,0.0,0.0,46.27142857142858,6.152857142857144,6.88,22.04,2.234285714285714
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,1,2012-01-01,2012-01-07,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,29.03,4.147142857142858,65.29571428571428,5.904285714285714,8.74,21.34,2.674285714285714
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,2,2012-01-08,2012-01-14,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,3.97,0.5671428571428571,58.76857142857143,9.567142857142857,5.29,20.44,2.5128571428571425
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,3,2012-01-15,2012-01-21,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,6.710000000000001,0.9585714285714289,60.03285714285715,9.345714285714283,5.55,23.17,3.06
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,4,2012-01-22,2012-01-28,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,45.378571428571426,13.570000000000002,7.45,22.77,2.815714285714286
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,5,2012-01-29,2012-02-04,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.3399999999999999,0.0485714285714285,43.401428571428575,13.88,6.44,22.41,2.7385714285714284
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,6,2012-02-05,2012-02-11,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.93,0.1328571428571428,47.01571428571429,14.555714285714284,4.62,24.69,2.8642857142857143
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,7,2012-02-12,2012-02-18,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.25,0.0357142857142857,45.458571428571425,14.03,9.77,26.17,3.0642857142857136
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,8,2012-02-19,2012-02-25,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,40.02571428571429,17.724285714285713,9.76,30.33,3.1314285714285717
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,9,2012-02-26,2012-03-03,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.02,0.0028571428571428,31.830000000000005,19.951428571428572,10.07,28.96,3.678571428571428
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,10,2012-03-04,2012-03-10,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,2.74,0.3914285714285714,33.07,19.538571428571423,10.12,30.24,2.941428571428571
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,11,2012-03-11,2012-03-17,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,1.7899999999999998,0.2557142857142856,33.510000000000005,20.27428571428571,10.35,33.41,3.741428571428571
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,12,2012-03-18,2012-03-24,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,25.02142857142857,21.425714285714285,12.51,36.11,3.6385714285714283
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,13,2012-03-25,2012-03-31,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,23.428571428571427,21.797142857142855,16.78,36.42,3.337142857142857
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,14,2012-04-01,2012-04-07,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.11,0.0157142857142857,22.65571428571429,22.277142857142856,20.05,39.08,2.567142857142857
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,15,2012-04-08,2012-04-14,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,14.55,2.0785714285714283,33.674285714285716,18.371428571428577,19.29,39.87,3.264285714285714
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,16,2012-04-15,2012-04-21,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,1.36,0.1942857142857142,33.247142857142855,23.762857142857143,18.81,39.28,4.144285714285714
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,17,2012-04-22,2012-04-28,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,5.7299999999999995,0.8185714285714285,26.18285714285715,25.661428571428576,21.66,39.33,3.6614285714285715
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,18,2012-04-29,2012-05-05,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,3.12,0.4457142857142857,20.602857142857143,26.175714285714285,20.56,38.91,3.142857142857143
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,19,2012-05-06,2012-05-12,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.14,0.02,20.821428571428573,24.31,22.94,42.23,2.7157142857142853
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,20,2012-05-13,2012-05-19,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.28,0.04,17.771428571428572,24.577142857142857,24.86,43.83,4.005714285714286
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,21,2012-05-20,2012-05-26,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.03,0.0042857142857142,12.39,26.351428571428578,25.77,45.04,4.178571428571429
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,22,2012-05-27,2012-06-02,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,1.22,0.1742857142857143,13.135714285714286,25.81714285714286,27.57,46.61,3.9185714285714286
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,23,2012-06-03,2012-06-09,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,2.86,0.4085714285714285,20.270000000000003,24.43428571428571,27.85,45.1,4.202857142857143
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,24,2012-06-10,2012-06-16,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.01,0.0014285714285714,14.184285714285712,26.017142857142854,28.39,46.55,4.957142857142856
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,25,2012-06-17,2012-06-23,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,19.56,2.7942857142857145,33.815714285714286,22.552857142857142,28.28,46.64,3.5814285714285714
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,26,2012-06-24,2012-06-30,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,4.819999999999999,0.6885714285714285,28.111428571428572,23.05,28.8,44.47,4.737142857142857
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,27,2012-07-01,2012-07-07,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,52.91,7.558571428571429,56.59428571428572,14.572857142857142,24.93,45.04,3.642857142857143
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,28,2012-07-08,2012-07-14,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,89.75,12.821428571428571,71.00714285714287,15.952857142857145,25.77,35.94,3.2399999999999998
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,29,2012-07-15,2012-07-21,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,23.05,3.292857142857143,57.82571428571429,18.74571428571428,26.75,41.29,3.4042857142857144
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,30,2012-07-22,2012-07-28,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,83.36000000000001,11.908571428571433,75.77,14.671428571428567,25.64,36.35,2.4185714285714286
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,31,2012-07-29,2012-08-04,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,84.92000000000002,12.131428571428572,78.64,12.574285714285711,24.63,35.05,2.3999999999999995
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,32,2012-08-05,2012-08-11,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,64.47,9.21,78.5257142857143,18.197142857142858,24.46,34.01,2.1585714285714284
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,33,2012-08-12,2012-08-18,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,53.599999999999994,7.657142857142857,83.47,19.208571428571428,24.67,33.08,2.934285714285714
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,34,2012-08-19,2012-08-25,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,167.55999999999997,23.937142857142852,90.16857142857144,11.72,24.31,31.82,2.937142857142857
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,35,2012-08-26,2012-09-01,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,39.36,5.622857142857143,87.33142857142856,16.785714285714285,24.68,32.3,2.365714285714286
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,36,2012-09-02,2012-09-08,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,30.28,4.325714285714286,86.55857142857144,18.69571428571428,23.35,31.07,2.994285714285714
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,37,2012-09-09,2012-09-15,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,54.66,7.808571428571429,88.74857142857141,15.152857142857144,23.67,32.21,2.4257142857142857
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,38,2012-09-16,2012-09-22,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,120.61,17.23,86.34571428571428,14.84142857142857,20.58,30.62,3.04
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,39,2012-09-23,2012-09-29,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.63,0.09,80.58285714285715,20.255714285714287,18.85,30.54,2.5471428571428576
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,40,2012-09-30,2012-10-06,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.04,0.0057142857142857,72.0957142857143,18.99571428571429,19.01,32.87,2.507142857142857
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,41,2012-10-07,2012-10-13,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,1.89,0.27,68.36999999999999,18.11714285714286,18.65,31.18,2.0928571428571425
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,42,2012-10-14,2012-10-20,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.01,0.0014285714285714,65.11714285714285,16.798571428571428,17.51,29.91,2.4657142857142853
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,43,2012-10-21,2012-10-27,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,2.5000000000000004,0.3571428571428572,61.30571428571428,14.915714285714284,14.2,29.24,2.5814285714285714
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,44,2012-10-28,2012-11-03,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,62.8657142857143,14.71,15.18,28.56,1.925714285714286
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,45,2012-11-04,2012-11-10,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,60.82285714285714,11.290000000000004,13.41,26.89,2.3871428571428575
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,46,2012-11-11,2012-11-17,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,57.37428571428571,12.188571428571429,12.43,27.56,2.292857142857143
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,47,2012-11-18,2012-11-24,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.01,0.0014285714285714,48.92,13.204285714285714,11.99,27.13,2.2128571428571426
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,48,2012-11-25,2012-12-01,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,1.16,0.1657142857142857,52.06285714285714,13.409999999999998,9.95,25.04,3.252857142857143
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,49,2012-12-02,2012-12-08,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,45.35428571428571,13.015714285714283,9.69,25.84,3.6285714285714286
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,50,2012-12-09,2012-12-15,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,8.82,1.26,55.432857142857145,10.161428571428573,11.76,25.29,2.6371428571428575
504,79.518,28.85887,2012-06-26,2012-10-22,5.0,118,2012,51,2012-12-16,2012-12-22,7.83,0.309,1.03448,136.7296,23.02305,151.2,19.90244,1.9,108.0,39.0,5.9,0.5,195.0,57.5,30.0,20.0,20,4,178,296,0.0,0.0,51.542857142857144,10.63857142857143,6.38,25.24,3.69
